order,video_id,topic_category,hook_type,pacing_speed,duration_sec,views,likes,shares,comments,saves,engagement_rate_pct,title,url
138,"7501609046202469650","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Ada sesiapa plan nak beli malam ni? Jemput join livestream kita nanti ramai-ramai. Thank you guyss 🥹🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7501609046202469650"
139,"7501299213586795783","BEHIND_THE_SCENES_BISNES","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Untuk Dendeng Nyet Ekstra Pedas ni KA mintak maaf kena naikkan harga seringgit berbanding yang original sebab penggunaan cili 2-3 kali ganda dari yang sebelum. Kita juga kena tambah extra minyak masak dan double tempoh masakan with additional gas consumption untuk make sure semua cili kisar dan cili padi masak sepenuhnya. Actually the additional cost incurred is more than Rm1 tapi kalau naikkan lagi dia akan jadi beban to my followers. Harap semua org boleh terima kenaikan harga untuk dendeng versi pedas ni. Terima kasih guys for your support 🙏🏻🥺 created by Khairulaming with Gede Yudis’s growth","https://www.tiktok.com/@khairulaming/video/7501299213586795783"
140,"7501206141733473554","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Jumpa korang esok malam! 🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7501206141733473554"
141,"7500838463944625426","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Memperkenalkan Dendeng Nyet Ekstra Pedas. Segala feedback yang anda bagi telah kami ambil maklum untuk R&D Dendeng Nyet versi baru ini. Kalau anda suka pedas, this one is for you ❤️🔥 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7500838463944625426"
142,"7493609380521200903","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Boleh tekan bag kuning untuk restock. Nak yang combo pun boleh jugak hihi created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7493609380521200903"
143,"7493488046378208530","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Oman Ep 4 : Salah satu keunikan Oman ni negara dia tak ada bangunan pencakar langit, berbeza dengan negara arab lain. Also kat sini korang boleh pergi padang pasir, tepi laut, kolam air, dan juga city center dalam hari yang sama created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7493488046378208530"
144,"7491646938278874386","BEHIND_THE_SCENES_BISNES","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Bila pergi Oman hari tu KA diberikan peluang untuk collab dengan content creator terbesar di Oman. Yang buat terharu sebab kami share background yang sama. Beliau seorang mechanical engineer, buat content memasak, dan ada bisnes makanan sendiri. Ini kisah Chef Ahmad created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7491646938278874386"
145,"7487572463023394055","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Esok jangan lupa share baju raya korang. Pakai cantik-cantik okeh ✨🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7487572463023394055"
146,"7487485922217348359","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Selepas 8 tahun buat video masak, tahun ni yang buat aku menitik air mata. Video masak menyatukan semua orang, yang tua, yang muda, tak kira umur atau bangsa, semua masuk dapur untuk cuba memasak.  Dengan lebih daripada separuh billion views across all platforms, tahun ni officially menjadi tahun terbesar content puasa KA dalam sejarah. Terima kasih beri KA peluang untuk meriahkan bulan puasa korang. Saya undur diri dahulu untuk berehat. Selamat hari raya guyss, maaf zahir dan batin 🫶🏻🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7487485922217348359"
147,"7487150809159879943","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Assignment tambahan korang. Rate menu raya and mohon submit bila dah siap created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7487150809159879943"
148,"7487122746527304968","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Resipi terakhir: Biskut Arab Esok kita akan keluarkan video recap hasil masakan korang sepanjang bulan puasa ni. Boleh tengok masakan siapa yang bencana, masakan siapa yang cemerlang 🤣  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7487122746527304968"
149,"7486337073192946952","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa 26 : Nasi Tomato & Ayam Masak Merah Kenduri Ni antara menu yang sangat ngam untuk buat open house. Boleh try buat raya nanti 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7486337073192946952"
150,"7486225468346141959","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Ni lah anak cikgu. Besar dah sekarang created by Khairulaming with Dato' Sri Siti Nurhaliza’s Comel Pipi Merah","https://www.tiktok.com/@khairulaming/video/7486225468346141959"
151,"7485999289957616914","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-25 : Laksa Siam Ini antara menu open house yang senang untuk korang buat dalam kuantiti besar and tetamu pun boleh layan diri untuk makan. Sedap sangatt 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7485999289957616914"
152,"7485853519900183815","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Jemput lawan created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7485853519900183815"
153,"7485600643839757575","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Semalam kita tutup kilang untuk meraikan staff KA di bulan puasa ni. Kita bawa semua staff shopping baju raya, shopping barang dapur untuk preparation raya dengan family, bagi duit raya and also buka puasa kat hotel. Syukur dan happy dapat teruskan tradisi ni tahun demi tahun 🫶🏻🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7485600643839757575"
154,"7485245974458289426","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-23 : Rendang Satu Ekor Ayam Yang ni resipi rendang untuk satu ekor ayam yang korang boleh guna untuk raya ni. Sangat senang, best makan dengan ketupat or lemang 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7485245974458289426"
155,"7484884162332069128","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-22 : Marshmallow Nougat created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7484884162332069128"
156,"7484522749407300882","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-21 : Cheesy Oblong Burger Best untuk buat moreh dengan family 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7484522749407300882"
157,"7486012059457424647","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",0,3300000,312500,8909,4380,4084,10.66,"","https://www.tiktok.com/@khairulaming/video/7486012059457424647"
158,"7484150259581488392","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-20 : Ayam Goreng Masak Lemak Cili Api created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7484150259581488392"
159,"7483768833728154888","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-19 : Chocolate Beignets Dough yang digoreng crispy diluar, tapi fluffy kat dalam. Boleh letak hazelnut chocolate atau topping yang korang suka 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7483768833728154888"
160,"7483396624945843474","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-18: Ayam Percik Disebabkan raya nanti baru boleh balik kampung, so kita buat sendiri ayam percik kat rumah. Terubat sikit rindu 🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7483396624945843474"
161,"7483254092970741010","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Tolong doakan batch tahun ni created by Khairulaming with Noh Salleh’s original sound - officialnohsalleh","https://www.tiktok.com/@khairulaming/video/7483254092970741010"
162,"7483119668010437895","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Alhamdulillah jualan produk Khairulaming untuk tahun 2024 mencecah RM 42 Juta, iaitu peningkatan sebanyak 110% dari tahun sebelumnya (RM 20 juta) created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7483119668010437895"
163,"7483041417590213895","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-17 : Colek Malas created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7483041417590213895"
164,"7482672998881824007","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-16: Mini Peach Strudel created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7482672998881824007"
165,"7482282461641100562","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-15: Mee Kari. Ini cara mudah nak buat mee kari yang kuahnya pekat, rasa kick, dan perfect makan dengan mee kuning. Best buat untuk open house raya jugak nanti 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7482282461641100562"
166,"7481911296225545479","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-14 : Cheesy Garlic Bread Ini roti yang kita buat dari scratch kat rumah, sangat fluffy dan penuh dengan cheese kat dalam. Bau garlic semerbak rasa macam beli kat kedai 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481911296225545479"
167,"7481557259689004306","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua: Crispy Samosa Ni simple version yang buat guna roti paratha frozen je. Best makan panas-panas time moreh nanti 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481557259689004306"
168,"7481511745421315336","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-13 : Jeli Ros Laici & Strawberry Cocktail Ini dua dessert yang korang boleh buat untuk open house raya. Best makan sejuk-sejuk 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481511745421315336"
169,"7481170543849278738","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"4 menu sahur untuk orang yang tak makan nasi di pagi hari: Warm Granola Bowl, Carbonara Pasta, Egg Wrap & Sandwich Telur  created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481170543849278738"
170,"7481141489939123463","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-12 : Ayam Goreng Sambal Kantan Ayam yang digoreng bersama dengan sambal pedas dan aroma bunga kantan yang wangi. Boleh peras limau sikit nak bagi lagi kick 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481141489939123463"
171,"7481034447186332946","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Besar ujian video masak tahun ni 😭 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7481034447186332946"
172,"7480808151659318536","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni: Crispy Thai Pancake. Sangat senang nak buat please jangan tukar resipi 🥹🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480808151659318536"
173,"7480771496906902802","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-11 : Kek Pisang Chocolate Chip Sangat moist kat dalam, dipenuhi dengan aroma pisang bersama dengan melted chocolate chip. Hidang dengan custard sauce and best makan panas-panas atau sejuk 🥹🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480771496906902802"
174,"7480429148410760466","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-10: Fruitade Lemonade & Creamy Zappel. Rasa fresh citrus dan juga creamy susu dan apple sangat sesuai nak hidang berbuka atau open house raya nanti 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480429148410760466"
175,"7480398655820795144","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-10: Sambal Taun. Makanan orang jawa yang sangat pedas and sangat simple nak buat. Rasa kuah lemak pekat tu seriously sedap 😭 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480398655820795144"
176,"7480080996398828807","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Siapa kat sini peminat tempe? Jom kita buat Tempe Goreng Crispy. Sedap cicah dengan sambal kicap pedas 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480080996398828807"
177,"7480028472539221266","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-9 : Ayam Goreng Pandan. Ayam yang digoreng dengan aroma wangi pandan dan dicicah dengan sos yang masam-masam pedasss memang besttt 🤤🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7480028472539221266"
178,"7479685868198939911","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni : Watermelon Lychee Crush & Orange Lemon Tea. Sangat menyejukkan tekak di bulan puasa ni korang kena cuba 🥹🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7479685868198939911"
179,"7479656713285569800","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-8 : Kuey Teow Goreng Kerang  Senang nak buat and best makan panas-panas dengan cili potong & telur mata 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7479656713285569800"
180,"7479285273063427336","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-7 : Roti Khurasan Dia macam burger yang dibalut dengan kulit popia. Crispy kat luar, padat dengan inti kat dalam. Sedappp 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7479285273063427336"
181,"7478957211260144914","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni : Yogurt Fruit Cocktail dan Orange Apple Asam Boi. Sangat sesuai minum sejuk-sejuk untuk buka puasa atau open house raya 🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478957211260144914"
182,"7478912764619115783","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-6: Ayam Kukus Sambal Embe Ayam yang dikukus, dicarikkan, dan ditambah dengan sambal garing bersama dengan perahan limau 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478912764619115783"
183,"7478675498558704914","BEHIND_THE_SCENES_BISNES","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Oman Ep 2. The actions in this video are performed and supervised by professionals only. Do not attempt created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478675498558704914"
184,"7478580043820616967","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni: Smash Burger Tacos. Guna sos yang kita buat chicken tenders hari tu. Sangatlah sedapp 🤤🤤🥹🥹 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478580043820616967"
185,"7478542516279610642","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-5 : Pandan Burnt Cheesecake Bakar guna air fryer je. Best makan sejuk-sejuk and kat dalam dia masih lagi moist 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478542516279610642"
186,"7478232055323692306","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu ketiga hari ni: Ini cara nak buat Strawberry Colada & Asam Boi Soda kat rumah. Rasa fresh and sedap memang lega tekak bila berbuka nanti 😁😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478232055323692306"
187,"7478200055418162439","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni: Megi Goreng Basah Extra Pedas 🔥🔥 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478200055418162439"
188,"7478170848759696648","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-4 : Sup Ikan dan Sup Ayam Siam Ada beberapa jenis rempah sup yang kita boleh gabung and dapatkan sup yang rasa kick, pedas and sedap makan dengan nasi putih dan telur dadar 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7478170848759696648"
189,"7477860774468193554","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu ketiga hari ni: Air Keladi Float dan Air Jagung Float. Kalau pergi bazar confirm beli ni 🤤🤤🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477860774468193554"
190,"7477829809536535826","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Menu kedua hari ni: Hot Chicken Tenders with Creamy White Sauce 🔥 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477829809536535826"
191,"7477798778829851912","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-3 : Asam Pedas Ayam Kuah pekat, masam-masam pedas, memang kick makan dengan nasi putih 🤤 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477798778829851912"
192,"7477469979659570440","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Thai Green Tea dan Thai Tea. Rasa macam tengah travel hatyai la pulak 🤣🤣 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477469979659570440"
193,"7477428153808325906","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa ke-2 : Nasi Lemak Basmathi bersama dengan Ayam Goreng Berempah 🤤🤤🤤😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477428153808325906"
194,"7477102736308227336","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Selepas 8 tahun buat video masak kat dapur, kita dapat jemputan untuk buat video di negara orang. Ini episode pertama Oman, di mana KA dapat full sponsorship daripada Oman tourism untuk buat travel series kat sana. Shooting guna 3 phone dan 1 drone, Ini akan jadi direction baru content KA selain daripada content memasak. Hope you guys enjoy it 🙏🏻🙏🏻 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477102736308227336"
195,"7477057275442564359","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"4 menu air berbuka: Vanila Sarsi, Teh Bunga Zapple, Vitagen Longan dan Kopi Santan Vietnam. Selamat berbukaaa 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7477057275442564359"
196,"7476807227114835218","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"6 menu sahur: Ikan Kembung Goreng Cili Padi, Telur Bungkus, Ayam Masak Kicap, Nasi Goreng Butter, Ayam Paprik & Telur Dadar Sardin Selamat bersahur guysss 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7476807227114835218"
197,"7476722304509119762","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sampul raya KA dah siappp. Korang boleh dapatkan dengan combo dalam bag kuning di bawah. Selamat berpuasa dan selamat hari raya guys! 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7476722304509119762"
198,"7474955026394336530","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Hey what’s up guyssss. Weekend ni kita akan start berpuasa dan tahun ni KA sediakan 30 Hari 60 Resipi, Livestream Bazar Ramadan dan 8 episod Oman travel series. Selamat datang ke tahun ke-lapan 🌙 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7474955026394336530"
199,"7467162327079488776","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Nak jadi Mentee KA? Jom join Creator Idol 2025! 😁 Ini adalah program baru di mana korang boleh belajar dari mentor yang berpengalaman, asah bakat anda & jana pendapatan di TikTokShopMY! Kita akan coaching anda A-Z 🔥 Cara sertai: 🎬 STEP 1 : Muat naik video 1 minit di TikTok & beritahu kenapa ANDA layak dipilih – gunakan hashtag #TikTokShopCreatorIdol2025 #TikTokShopMY 📲 STEP 2 : Daftar melalui TikTok Creator Center – klik banner Creator Idol! ⏳ STEP 3 : Daftar sebelum 10 Februari! Jika anda terpilih, Creator Manager TikTokShop akan hubungi anda! Jangan lepaskan peluang mentorship eksklusif ini!  #TikTokShopCreatorIdol2025 #TikTokShopMY_ created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7467162327079488776"
200,"7466707194323537159","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa dah nak dekat! Korang dah boleh restock Sambal Nyet dekat bag kuning ni okeh 😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7466707194323537159"
201,"7457752066912423175","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Puasa dah nak dekat. Dah boleh restock untuk sahur nanti. Bangun tidur terus boleh makan dengan nasi putih dan telur mata 😁😁 created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7457752066912423175"
202,"7450046306518682887","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Ini SOP yang kita guna untuk hantar bantuan kepada 60,000 mangsa banjir di Kelantan. Diharapkan SOP ni boleh dijadikan reference kalau banjir terjadi lagi sekali.  Terima kasih kepada semua orang baik yang derma barang, volunteer di pusat bantuan, volunteer hantar barang kepada mangsa dan juga pihak berkuasa yang bantu kita sepanjang tempoh bantuan ni. Semoga anda semua dimurahkan rezeki created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7450046306518682887"
203,"7444985018276924690","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Selamat tinggal semua 🥺  created by Khairulaming with Nashrul Sekon’s original sound - Nashrul Sekon","https://www.tiktok.com/@khairulaming/video/7444985018276924690"
204,"7444008911667072263","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Tengoklah betapa baiknya orang kita. Terima kasih semua created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7444008911667072263"
205,"7443693461510950152","BEHIND_THE_SCENES_BISNES","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Bantuan untuk 7,000 mangsa kritikal di PPS SK Pengakalan Kubor 2 dah siap. Angkatan Pertahanan Awam Malaysia datang dengan 2 lori besar untuk bawa bantuan ni ke sana. Help is on the way. Terima kasih semua created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7443693461510950152"
206,"7443603109735140616","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Sebelum ni 6pm baru boleh deliver bantuan banjir. Sekarang 1pm dah boleh deliver menggunakan SOP baru. Kita berjaya deliver ke 17 tempat kritikal dan bantu 7,200 mangsa. Terima kasih semua orang baik created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7443603109735140616"
207,"7443146933692042514","RESEPI_RAMADAN","CRAVING_SENSORY","RAPID_FIRE",60,0,0,0,0,0,0.0,"Mohon sebarkan. Plan bantuan banjir Ahad 1 Dec created by Khairulaming with Khairulaming’s original sound - Khairulaming","https://www.tiktok.com/@khairulaming/video/7443146933692042514"
